country,indicator_id,focal_2024_indicator_id_map,category,indicator_label_short,weight_inferred,max_score,weighted_score,raw_score,note
Israel,contact_log.7,contact_log.7,Contact log,Location,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Netherlands,contact_log.7,contact_log.7,Contact log,Location,1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Canada,contact_log.8,contact_log.8,Contact log,"Any materials that were shared,",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Chile,contact_log.8,contact_log.8,Contact log,"Any materials that were shared,",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
United States,contact_log.8,contact_log.8,Contact log,"Any materials that were shared,",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Ireland,contact_log.8,contact_log.8,Contact log,"Any materials that were shared,",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
France,contact_log.8,contact_log.8,Contact log,"Any materials that were shared,",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Scotland,contact_log.8,contact_log.8,Contact log,"Any materials that were shared,",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Finland,contact_log.8,contact_log.8,Contact log,"Any materials that were shared,",1,2,NA,NA,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Estonia,contact_log.8,contact_log.8,Contact log,"Any materials that were shared,",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Australia,contact_log.8,contact_log.8,Contact log,"Any materials that were shared,",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Lithuania,contact_log.8,contact_log.8,Contact log,"Any materials that were shared,",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Germany,contact_log.8,contact_log.8,Contact log,"Any materials that were shared,",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Greece,contact_log.8,contact_log.8,Contact log,"Any materials that were shared,",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Latvia,contact_log.8,contact_log.8,Contact log,"Any materials that were shared,",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Slovenia,contact_log.8,contact_log.8,Contact log,"Any materials that were shared,",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Montenegro,contact_log.8,contact_log.8,Contact log,"Any materials that were shared,",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Peru,contact_log.8,contact_log.8,Contact log,"Any materials that were shared,",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Italy,contact_log.8,contact_log.8,Contact log,"Any materials that were shared,",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Austria,contact_log.8,contact_log.8,Contact log,"Any materials that were shared,",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
United Kingdom,contact_log.8,contact_log.8,Contact log,"Any materials that were shared,",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Serbia,contact_log.8,contact_log.8,Contact log,"Any materials that were shared,",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Romania,contact_log.8,contact_log.8,Contact log,"Any materials that were shared,",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Belgium,contact_log.8,contact_log.8,Contact log,"Any materials that were shared,",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Colombia,contact_log.8,contact_log.8,Contact log,"Any materials that were shared,",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Mexico,contact_log.8,contact_log.8,Contact log,"Any materials that were shared,",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Poland,contact_log.8,contact_log.8,Contact log,"Any materials that were shared,",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Georgia,contact_log.8,contact_log.8,Contact log,"Any materials that were shared,",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Israel,contact_log.8,contact_log.8,Contact log,"Any materials that were shared,",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Netherlands,contact_log.8,contact_log.8,Contact log,"Any materials that were shared,",1,2,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Canada,contact_log.9,contact_log.9,Contact log,Topics/issues discussed,3,6,3,1,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Chile,contact_log.9,contact_log.9,Contact log,Topics/issues discussed,3,6,6,2,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
United States,contact_log.9,contact_log.9,Contact log,Topics/issues discussed,3,6,3,1,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Ireland,contact_log.9,contact_log.9,Contact log,Topics/issues discussed,3,6,6,2,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
France,contact_log.9,contact_log.9,Contact log,Topics/issues discussed,3,6,6,2,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Scotland,contact_log.9,contact_log.9,Contact log,Topics/issues discussed,3,6,6,2,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Finland,contact_log.9,contact_log.9,Contact log,Topics/issues discussed,3,6,NA,NA,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4. | Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4. | non_integer_raw_1.3333333333333333
Estonia,contact_log.9,contact_log.9,Contact log,Topics/issues discussed,3,6,6,2,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Australia,contact_log.9,contact_log.9,Contact log,Topics/issues discussed,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Lithuania,contact_log.9,contact_log.9,Contact log,Topics/issues discussed,3,6,3,1,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Germany,contact_log.9,contact_log.9,Contact log,Topics/issues discussed,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Greece,contact_log.9,contact_log.9,Contact log,Topics/issues discussed,3,6,6,2,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Latvia,contact_log.9,contact_log.9,Contact log,Topics/issues discussed,3,6,6,2,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Slovenia,contact_log.9,contact_log.9,Contact log,Topics/issues discussed,3,6,3,1,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Montenegro,contact_log.9,contact_log.9,Contact log,Topics/issues discussed,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Peru,contact_log.9,contact_log.9,Contact log,Topics/issues discussed,3,6,3,1,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Italy,contact_log.9,contact_log.9,Contact log,Topics/issues discussed,3,6,3,1,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Austria,contact_log.9,contact_log.9,Contact log,Topics/issues discussed,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
United Kingdom,contact_log.9,contact_log.9,Contact log,Topics/issues discussed,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Serbia,contact_log.9,contact_log.9,Contact log,Topics/issues discussed,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Romania,contact_log.9,contact_log.9,Contact log,Topics/issues discussed,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Belgium,contact_log.9,contact_log.9,Contact log,Topics/issues discussed,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Colombia,contact_log.9,contact_log.9,Contact log,Topics/issues discussed,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Mexico,contact_log.9,contact_log.9,Contact log,Topics/issues discussed,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Poland,contact_log.9,contact_log.9,Contact log,Topics/issues discussed,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Georgia,contact_log.9,contact_log.9,Contact log,Topics/issues discussed,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Israel,contact_log.9,contact_log.9,Contact log,Topics/issues discussed,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Netherlands,contact_log.9,contact_log.9,Contact log,Topics/issues discussed,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Canada,contact_log.10,contact_log.10,Contact log,Outcomes sought,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Chile,contact_log.10,contact_log.10,Contact log,Outcomes sought,3,6,6,2,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
United States,contact_log.10,contact_log.10,Contact log,Outcomes sought,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Ireland,contact_log.10,contact_log.10,Contact log,Outcomes sought,3,6,3,1,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
France,contact_log.10,contact_log.10,Contact log,Outcomes sought,3,6,3,1,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Scotland,contact_log.10,contact_log.10,Contact log,Outcomes sought,3,6,3,1,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Finland,contact_log.10,contact_log.10,Contact log,Outcomes sought,3,6,NA,NA,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Estonia,contact_log.10,contact_log.10,Contact log,Outcomes sought,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Australia,contact_log.10,contact_log.10,Contact log,Outcomes sought,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Lithuania,contact_log.10,contact_log.10,Contact log,Outcomes sought,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Germany,contact_log.10,contact_log.10,Contact log,Outcomes sought,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Greece,contact_log.10,contact_log.10,Contact log,Outcomes sought,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Latvia,contact_log.10,contact_log.10,Contact log,Outcomes sought,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Slovenia,contact_log.10,contact_log.10,Contact log,Outcomes sought,3,6,3,1,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Montenegro,contact_log.10,contact_log.10,Contact log,Outcomes sought,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Peru,contact_log.10,contact_log.10,Contact log,Outcomes sought,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Italy,contact_log.10,contact_log.10,Contact log,Outcomes sought,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Austria,contact_log.10,contact_log.10,Contact log,Outcomes sought,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
United Kingdom,contact_log.10,contact_log.10,Contact log,Outcomes sought,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Serbia,contact_log.10,contact_log.10,Contact log,Outcomes sought,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Romania,contact_log.10,contact_log.10,Contact log,Outcomes sought,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Belgium,contact_log.10,contact_log.10,Contact log,Outcomes sought,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Colombia,contact_log.10,contact_log.10,Contact log,Outcomes sought,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Mexico,contact_log.10,contact_log.10,Contact log,Outcomes sought,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Poland,contact_log.10,contact_log.10,Contact log,Outcomes sought,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Georgia,contact_log.10,contact_log.10,Contact log,Outcomes sought,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Israel,contact_log.10,contact_log.10,Contact log,Outcomes sought,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Netherlands,contact_log.10,contact_log.10,Contact log,Outcomes sought,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Canada,contact_log.11,contact_log.11,Contact log,Targeted areas of public policy or,3,6,3,1,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Chile,contact_log.11,contact_log.11,Contact log,Targeted areas of public policy or,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
United States,contact_log.11,contact_log.11,Contact log,Targeted areas of public policy or,3,6,3,1,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Ireland,contact_log.11,contact_log.11,Contact log,Targeted areas of public policy or,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
France,contact_log.11,contact_log.11,Contact log,Targeted areas of public policy or,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Scotland,contact_log.11,contact_log.11,Contact log,Targeted areas of public policy or,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Finland,contact_log.11,contact_log.11,Contact log,Targeted areas of public policy or,3,6,NA,NA,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
Estonia,contact_log.11,contact_log.11,Contact log,Targeted areas of public policy or,3,6,0,0,Updated 2026-05-07pm: raw_score from verbatim Suppl Table 5; weight from verbatim Suppl Table 4.
