source_paper_i,source_id_i,source_text_i,source_paper_j,source_id_j,source_text_j,agreement_count,pair_strength,m1_count,m2_count,m3_count,cross_method_spread
HiredGuns,Q17,Is the recipient of the itemized expenditure required to be identiﬁed?,pri_2010,disclosure.E1f_iii,"Required component of disclosure report: Other costs such as gifts, entertainment, transportation, and lodging.",1,0.1111111111111111,0,0,1,1
HiredGuns,Q17,Is the recipient of the itemized expenditure required to be identiﬁed?,pri_2010,disclosure.E2f_iii,"Required component of disclosure report: Other costs such as gifts, entertainment, transportation, and lodging.",1,0.1111111111111111,0,0,1,1
HiredGuns,Q20,Is subject matter or bill number to be addressed by a lobbyist required on spending reports?,pri_2010,disclosure.E1g_i,Are principals required to disclose information on the issue lobbied by the general issues lobbied?,1,0.1111111111111111,0,1,0,1
HiredGuns,Q20,Is subject matter or bill number to be addressed by a lobbyist required on spending reports?,pri_2010,disclosure.E2g_i,Are lobbyists required to disclose information on the issue lobbied by the general issues lobbied?,1,0.1111111111111111,0,1,0,1
HiredGuns,Q23,What is the statutory provision for a lobbyist giving and reporting gifts?,pri_2010,disclosure.E1f_iii,"Required component of disclosure report: Other costs such as gifts, entertainment, transportation, and lodging.",1,0.1111111111111111,0,0,1,1
HiredGuns,Q23,What is the statutory provision for a lobbyist giving and reporting gifts?,pri_2010,disclosure.E2f_iii,"Required component of disclosure report: Other costs such as gifts, entertainment, transportation, and lodging.",1,0.1111111111111111,0,0,1,1
HiredGuns,Q26,Is an employer or principal of a lobbyist required to ﬁle a spending report?,pri_2010,disclosure.A3,Principals who employ a lobbyist.,1,0.1111111111111111,0,1,0,1
HiredGuns,Q27,Is compensation/salary required to be reported on employer/principal spending reports?,Newmark2005,disc_total_expenditures,total expenditures,1,0.1111111111111111,0,0,1,1
HiredGuns,Q27,Is compensation/salary required to be reported on employer/principal spending reports?,Newmark2017,disclosure.total_expenditures,Disclosure required: total expenditures toward lobbying,1,0.1111111111111111,0,0,1,1
HiredGuns,Q27,Is compensation/salary required to be reported on employer/principal spending reports?,Newmark2017,disclosure.contributions_from_others,Disclosure required: contributions received from others for lobbying purposes,1,0.1111111111111111,0,0,1,1
HiredGuns,Q27,Is compensation/salary required to be reported on employer/principal spending reports?,OpenSecrets,lobbyist_compensation_disclosure,How much are lobbyists getting paid (compensation paid to lobbyists by clients),1,0.1111111111111111,0,1,0,1
HiredGuns,Q27,Is compensation/salary required to be reported on employer/principal spending reports?,Opheim,disclosure.total_spending,lobbyist's total spending,1,0.1111111111111111,0,0,1,1
HiredGuns,Q27,Is compensation/salary required to be reported on employer/principal spending reports?,Opheim,disclosure.sources_of_income,sources of income,1,0.1111111111111111,0,0,1,1
HiredGuns,Q27,Is compensation/salary required to be reported on employer/principal spending reports?,Sunlight,expenditure_transparency,Expenditure Transparency,1,0.1111111111111111,0,0,1,1
HiredGuns,Q27,Is compensation/salary required to be reported on employer/principal spending reports?,pri_2010,disclosure.E1f_ii,Required component of disclosure report: Indirect lobbying costs (non-compensation).,1,0.1111111111111111,0,0,1,1
HiredGuns,Q27,Is compensation/salary required to be reported on employer/principal spending reports?,pri_2010,disclosure.E1j,Are principals required to disclose major financial contributors?,1,0.1111111111111111,0,0,1,1
HiredGuns,Q27,Is compensation/salary required to be reported on employer/principal spending reports?,pri_2010,disclosure.E2f_ii,Required component of disclosure report: Indirect lobbying costs (non-compensation).,1,0.1111111111111111,0,0,1,1
HiredGuns,Q31,Location/format of registrations or active lobbyist directory,OpenSecrets,public_availability_total,"How easily can the public access disclosed information (composite of three sub-facets, total 5 points)",1,0.1111111111111111,0,0,1,1
HiredGuns,Q31,Location/format of registrations or active lobbyist directory,Sunlight,document_accessibility,Document Accessibility,1,0.1111111111111111,0,0,1,1
HiredGuns,Q33,Cost of copies,pri_2010,accessibility.Q6,"How easily users can download lobbying data and information and analyze it, and specifically, whether users are able to download information in an electronic format that is immediately useable for analysis, such as Excel or SPSS.",1,0.1111111111111111,0,0,1,1
HiredGuns,Q35,Does the state agency provide an overall lobbying spending total by year?,HiredGuns,Q36,Does the state agency provide an overall lobbying spending total by spending-report deadlines?,1,0.1111111111111111,0,0,1,1
HiredGuns,Q35,Does the state agency provide an overall lobbying spending total by year?,HiredGuns,Q37,Does the state agency provide an overall lobbying spending total by industries lobbyists represent?,1,0.1111111111111111,0,0,1,1
HiredGuns,Q36,Does the state agency provide an overall lobbying spending total by spending-report deadlines?,HiredGuns,Q37,Does the state agency provide an overall lobbying spending total by industries lobbyists represent?,1,0.1111111111111111,0,0,1,1
HiredGuns,Q39,Does the state have statutory auditing authority?,Opheim,enforce.thoroughness_of_reviews,thoroughness of reviews of lobby reports by oversight agency,1,0.1111111111111111,1,0,0,1
HiredGuns,Q43,When was a penalty for late ﬁling of a lobby spending report last levied?,HiredGuns,Q46,When was a penalty for incomplete ﬁling of a lobby spending report last levied?,1,0.1111111111111111,0,0,1,1
Newmark2005,def_legislative_lobbying,legislative lobbying,Newmark2005,def_administrative_agency_lobbying,administrative agency lobbying,1,0.1111111111111111,0,0,1,1
Newmark2005,def_legislative_lobbying,legislative lobbying,Newmark2017,def.administrative_agency_lobbying,Administrative agency lobbying necessitates registering as a lobbyist,1,0.1111111111111111,0,0,1,1
Newmark2005,def_legislative_lobbying,legislative lobbying,Opheim,def.administrative_lobbying,administrative lobbying as a criterion for definition,1,0.1111111111111111,0,0,1,1
Newmark2005,def_administrative_agency_lobbying,administrative agency lobbying,Newmark2017,def.legislative_lobbying,Legislative lobbying necessitates registering as a lobbyist,1,0.1111111111111111,0,0,1,1
Newmark2005,def_administrative_agency_lobbying,administrative agency lobbying,Opheim,def.legislative_lobbying,legislative lobbying as a criterion for definition,1,0.1111111111111111,0,0,1,1
Newmark2005,def_elected_officials_as_lobbyists,elected officials as lobbyists,pri_2010,disclosure.A1,Lobbyists.,1,0.1111111111111111,0,0,1,1
Newmark2005,def_public_employees_as_lobbyists,public employees as lobbyists,pri_2010,disclosure.A1,Lobbyists.,1,0.1111111111111111,0,0,1,1
Newmark2005,freq_reporting_more_than_annual,frequency of reporting (more frequently than once per year),pri_2010,accessibility.Q4,At least some current lobbying data/information available on the website for the most recent year.,1,0.1111111111111111,0,0,1,1
Newmark2005,disc_legislative_admin_action_to_influence,legislative/administrative action seeking to influence,pri_2010,disclosure.E1g_ii,Are principals required to disclose information on the issue lobbied by the specific bill number or legislation ID?,1,0.1111111111111111,0,0,1,1
Newmark2005,disc_legislative_admin_action_to_influence,legislative/administrative action seeking to influence,pri_2010,disclosure.E2g_ii,Are lobbyists required to disclose information on the issue lobbied by the specific bill number or legislation ID?,1,0.1111111111111111,0,0,1,1
Newmark2005,disc_categories_of_expenditures,categories of expenditures,Newmark2005,disc_total_expenditures,total expenditures,1,0.1111111111111111,0,0,1,1
Newmark2005,disc_categories_of_expenditures,categories of expenditures,Newmark2017,disclosure.total_expenditures,Disclosure required: total expenditures toward lobbying,1,0.1111111111111111,0,0,1,1
Newmark2005,disc_categories_of_expenditures,categories of expenditures,Opheim,disclosure.total_spending,lobbyist's total spending,1,0.1111111111111111,0,0,1,1
Newmark2005,disc_categories_of_expenditures,categories of expenditures,Sunlight,expenditure_transparency,Expenditure Transparency,1,0.1111111111111111,0,0,1,1
Newmark2005,disc_categories_of_expenditures,categories of expenditures,pri_2010,disclosure.E1f_i,Required component of disclosure report: Direct lobbying costs (compensation).,1,0.1111111111111111,0,0,1,1
Newmark2005,disc_categories_of_expenditures,categories of expenditures,pri_2010,disclosure.E1f_ii,Required component of disclosure report: Indirect lobbying costs (non-compensation).,1,0.1111111111111111,0,0,1,1
Newmark2005,disc_categories_of_expenditures,categories of expenditures,pri_2010,disclosure.E2f_i,Required component of disclosure report: Direct lobbying costs (compensation).,1,0.1111111111111111,0,0,1,1
Newmark2005,disc_categories_of_expenditures,categories of expenditures,pri_2010,disclosure.E2f_ii,Required component of disclosure report: Indirect lobbying costs (non-compensation).,1,0.1111111111111111,0,0,1,1
Newmark2005,disc_total_expenditures,total expenditures,Newmark2017,disclosure.categories_of_expenditures,Disclosure required: categories of expenditures,1,0.1111111111111111,0,0,1,1
Newmark2005,disc_total_expenditures,total expenditures,Opheim,disclosure.spending_by_category,spending by category,1,0.1111111111111111,0,0,1,1
Newmark2017,def.legislative_lobbying,Legislative lobbying necessitates registering as a lobbyist,Newmark2017,def.administrative_agency_lobbying,Administrative agency lobbying necessitates registering as a lobbyist,1,0.1111111111111111,0,0,1,1
Newmark2017,def.legislative_lobbying,Legislative lobbying necessitates registering as a lobbyist,Opheim,def.administrative_lobbying,administrative lobbying as a criterion for definition,1,0.1111111111111111,0,0,1,1
Newmark2017,def.administrative_agency_lobbying,Administrative agency lobbying necessitates registering as a lobbyist,Opheim,def.legislative_lobbying,legislative lobbying as a criterion for definition,1,0.1111111111111111,0,0,1,1
Newmark2017,def.elective_officials_as_lobbyists,Elective officials are defined as lobbyists if engaged in lobbying-related behaviors,pri_2010,disclosure.A1,Lobbyists.,1,0.1111111111111111,0,0,1,1
Newmark2017,def.public_employees_as_lobbyists,Public employees are defined as lobbyists if engaged in lobbying-related behaviors,pri_2010,disclosure.A1,Lobbyists.,1,0.1111111111111111,0,0,1,1
Newmark2017,disclosure.influence_legislation_or_admin,Disclosure required: seeking to influence legislation or administrative action,pri_2010,disclosure.E1g_ii,Are principals required to disclose information on the issue lobbied by the specific bill number or legislation ID?,1,0.1111111111111111,0,0,1,1
Newmark2017,disclosure.influence_legislation_or_admin,Disclosure required: seeking to influence legislation or administrative action,pri_2010,disclosure.E2g_ii,Are lobbyists required to disclose information on the issue lobbied by the specific bill number or legislation ID?,1,0.1111111111111111,0,0,1,1
Newmark2017,disclosure.categories_of_expenditures,Disclosure required: categories of expenditures,Newmark2017,disclosure.total_expenditures,Disclosure required: total expenditures toward lobbying,1,0.1111111111111111,0,0,1,1
Newmark2017,disclosure.categories_of_expenditures,Disclosure required: categories of expenditures,Opheim,disclosure.total_spending,lobbyist's total spending,1,0.1111111111111111,0,0,1,1
Newmark2017,disclosure.categories_of_expenditures,Disclosure required: categories of expenditures,Sunlight,expenditure_transparency,Expenditure Transparency,1,0.1111111111111111,0,0,1,1
Newmark2017,disclosure.categories_of_expenditures,Disclosure required: categories of expenditures,pri_2010,disclosure.E1f_i,Required component of disclosure report: Direct lobbying costs (compensation).,1,0.1111111111111111,0,0,1,1
Newmark2017,disclosure.categories_of_expenditures,Disclosure required: categories of expenditures,pri_2010,disclosure.E1f_ii,Required component of disclosure report: Indirect lobbying costs (non-compensation).,1,0.1111111111111111,0,0,1,1
Newmark2017,disclosure.categories_of_expenditures,Disclosure required: categories of expenditures,pri_2010,disclosure.E2f_i,Required component of disclosure report: Direct lobbying costs (compensation).,1,0.1111111111111111,0,0,1,1
Newmark2017,disclosure.categories_of_expenditures,Disclosure required: categories of expenditures,pri_2010,disclosure.E2f_ii,Required component of disclosure report: Indirect lobbying costs (non-compensation).,1,0.1111111111111111,0,0,1,1
Newmark2017,disclosure.total_expenditures,Disclosure required: total expenditures toward lobbying,Opheim,disclosure.spending_by_category,spending by category,1,0.1111111111111111,0,0,1,1
