scan_page	row	x	y	w	h	conf	text
174	North Dakota	348	2230	152	35	96	Secretary
174	North Dakota	512	2229	33	29	93	of
174	North Dakota	559	2230	101	28	86	State’s
174	North Dakota	672	2229	105	29	96	Office
174	North Dakota	914	2245	29	4	46	-
174	North Dakota	1163	2244	29	5	27	_
174	North Dakota	1412	2243	29	5	31	_
174	North Dakota	1661	2242	28	5	10	_
174	North Dakota	1910	2241	28	5	40	_
174	North Dakota	2158	2241	29	4	66	_
174	North Dakota	2407	2241	29	4	81	_
174	North Dakota	2664	2227	12	13	10	*
174	Ohio	304	2307	89	46	95	Ohio
174	Ohio	896	2313	65	26	84	N.A.
174	Ohio	1144	2312	66	26	89	N.A.
174	Ohio	1394	2311	65	27	84	N.A.
174	Ohio	1642	2312	65	27	89	N.A.
174	Ohio	1891	2312	66	26	86	N.A.
174	Ohio	2140	2311	66	26	84	N.A.
174	Ohio	2389	2305	65	45	83	N.A.
174	Ohio	2638	2309	65	26	79	N.A.
174	Ohio	2848	2309	64	27	86	N.A.
175	Oklahoma	6	610	97	281	1	3]B00*)
175	Oregon	282	841	33	28	0	D
175	Oklahoma	278	774	54	41	37	VO
175	_header	282	603	39	156	0	founog
175	_footer	235	2209	33	71	5	S8I
175	Vermont	240	1884	41	280	0	sUaWUIAAOD
175	Utah	249	1755	37	116	38	23036
175	Texas	254	1701	32	42	0	j0
175	Texas	256	1532	37	156	47	ROUROD
175	Tennessee	262	1436	35	82	0	sy
175	Tennessee	265	1409	31	15	80	/
175	South Dakota	266	1290	35	106	38	SAV]
175	South Carolina	270	1142	36	134	0	891q7q
175	Oregon	274	870	31	260	0	[eZUEWUJEA0
175	_header	1695	181	103	30	96	TABLE
175	_header	1810	181	35	28	96	31
175	_header	1859	176	187	39	96	(continued)
175	_header	1321	223	189	31	96	LOBBYING:
175	_header	1522	222	238	31	96	COMPLIANCE
175	_header	1772	222	215	34	96	AUTHORITY
175	_header	1997	222	49	31	96	OF
175	_header	2058	221	168	34	96	SELECTED
175	_header	2239	221	176	35	96	AGENCIES
175	_header	1681	269	50	38	96	(As
175	_header	1742	267	34	34	96	of
175	_header	1786	270	128	39	95	January
175	_header	1927	270	24	38	96	1,
175	_header	1964	269	86	41	89	1990)
175	_header	2417	489	130	37	96	Request
175	_header	2558	491	97	34	96	Other
175	_header	2666	494	127	35	96	Official
175	_header	2910	560	194	32	96	Prosecution
175	_header	3116	564	46	30	96	for
175	_header	3175	566	168	34	96	Violations
175	_header	1420	553	125	45	95	Conduct
175	_header	1679	560	109	45	78	impose
175	_header	1869	565	218	47	95	Administrative
175	_header	2199	574	60	45	96	File
175	_header	2900	609	43	20	94	on
175	_header	2956	603	39	28	91	its
175	_header	3006	604	77	29	96	Own
175	_header	3096	606	161	36	96	Violation,
175	_header	3270	610	78	30	96	Who
175	_header	903	579	162	46	96	Subpoena
175	_header	1151	591	163	36	90	Subpoena
175	_header	1375	596	214	36	72	Administrative
175	_header	1619	600	223	46	95	Administrative
175	_header	1910	608	139	45	96	Penalties
175	_header	2124	614	208	46	67	independent
175	_header	2386	627	180	38	95	Mandatory
175	_header	2614	633	222	40	73	Discretionary
175	_header	2929	643	81	30	95	Does
175	_header	3023	646	81	29	95	Have
175	_header	3116	648	157	39	96	Authority
175	_header	3286	654	32	28	96	to
175	_header	361	605	319	51	32	JurisdictioniAgency
175	_header	903	621	165	44	95	Witnesses
175	_header	1167	628	132	44	96	Records
175	_header	1417	636	131	46	96	Hearings
175	_header	1692	643	77	44	96	Fines
175	_header	1904	655	147	32	55	Amount$
175	_header	2112	660	93	30	79	Court
175	_header	2216	664	125	31	96	Actions
175	Oklahoma	2431	664	86	44	96	Basis
175	Oklahoma	2680	671	85	44	96	Basis
175	Oklahoma	3039	683	167	44	92	Prosecute:
175	Oklahoma	358	733	171	33	96	Oklahoma
175	Oklahoma	396	776	52	29	96	OK
175	Oklahoma	462	778	126	31	96	Council
175	Oklahoma	601	790	40	20	96	on
175	Oklahoma	654	780	165	46	96	Campaign
175	Oklahoma	435	817	197	37	93	Compliance
175	Oklahoma	644	824	23	28	93	&
175	Oklahoma	683	824	110	31	59	Ethical!
175	Oregon	435	854	160	46	96	Standards
175	Oregon	970	876	12	13	62	*
175	Oregon	1218	883	12	13	77	*
175	Oregon	1466	891	13	12	57	*
175	Oregon	1706	911	30	5	32	_
175	Oregon	1950	903	41	33	92	(u)
175	Oregon	2204	926	29	5	39	-
175	Oregon	2453	933	29	5	42	_
175	Oregon	2710	927	12	12	26	*
175	Oregon	2890	932	40	32	92	(v)
175	Oregon	353	941	123	36	95	Oregon
175	Oregon	391	983	52	30	96	OR
175	Oregon	457	986	86	30	96	Govt.
175	Oregon	559	988	95	31	96	Ethics
175	Oregon	667	992	199	33	96	Commission
175	Oregon	965	1002	13	12	66	*
175	Oregon	1213	1009	13	12	73	*
175	Pennsylvania	1463	1016	12	13	65	*
175	Pennsylvania	1703	1037	29	5	46	_
175	Pennsylvania	1946	1029	41	34	84	(q)
175	Pennsylvania	2201	1051	29	5	39	~
175	Pennsylvania	2450	1058	29	5	68	~
175	Pennsylvania	346	1061	215	48	68	Pennsylvania
175	Pennsylvania	936	1083	65	28	49	N.A.
175	Pennsylvania	1185	1090	66	28	88	N.A.
175	Pennsylvania	1434	1097	65	28	80	N.A.
175	Pennsylvania	1682	1105	65	27	67	N.A.
175	Rhode Island	1932	1112	65	28	77	N.A.
175	Rhode Island	2180	1115	65	45	87	N.A.
175	Rhode Island	2429	1122	66	45	80	N.A.
175	Rhode Island	2678	1134	65	28	58	N.A.
175	Rhode Island	348	1147	105	32	96	Rhode
175	Rhode Island	466	1151	97	31	92	Island
175	Rhode Island	934	1166	65	28	38	NA.
175	Rhode Island	1182	1174	66	27	52	NA.
175	Rhode Island	1431	1181	65	28	63	N.A.
175	Rhode Island	1679	1184	66	45	86	N.A.
175	South Carolina	1929	1196	65	28	61	N.A.
175	South Carolina	2177	1203	66	28	87	N.A.
175	South Carolina	2426	1206	66	45	81	N.A.
175	South Carolina	2675	1213	65	45	90	N.A.
175	South Carolina	344	1232	95	30	95	South
175	South Carolina	451	1235	138	31	95	Carolina
175	South Carolina	931	1250	65	28	39	N.A,
175	South Carolina	1179	1257	66	28	89	N.A.
175	South Carolina	1429	1264	65	28	80	N.A.
175	South Carolina	1677	1272	65	27	82	N.A.
175	South Dakota	1926	1279	65	28	78	N.A.
175	South Dakota	2175	1287	65	27	44	N.A.
175	South Dakota	2424	1294	65	28	55	N.A.
175	South Dakota	2672	1297	66	45	78	N.A.
175	South Dakota	341	1314	95	30	96	South
175	South Dakota	449	1316	115	32	96	Dakota
175	South Dakota	381	1356	151	39	96	Secretary
175	South Dakota	544	1361	33	29	93	of
175	South Dakota	591	1363	100	30	91	State’s
175	South Dakota	704	1366	105	31	96	Office
175	South Dakota	946	1388	28	5	35	-
175	Tennessee	1194	1395	29	5	31	_
175	Tennessee	1440	1381	32	43	10	-_
175	Tennessee	1692	1410	29	5	25	—
175	Tennessee	1941	1418	29	4	36	=
175	Tennessee	2190	1425	29	5	35	_
175	Tennessee	2439	1432	28	5	41	—
175	Tennessee	2687	1440	29	5	36	_
175	Tennessee	339	1439	160	32	96	Tennessee
175	Tennessee	377	1482	46	28	93	TN
175	Tennessee	438	1484	148	37	92	Registary
175	Tennessee	598	1487	33	29	96	of
175	Tennessee	645	1489	132	32	96	Election
175	Texas	415	1525	125	30	96	Finance
175	Texas	949	1542	12	11	88	*
175	Texas	1198	1549	12	12	20	.
175	Texas	1447	1557	12	11	68	*
175	Texas	1677	1562	48	32	91	(w)
175	Texas	1932	1570	37	32	68	(x)
175	Texas	2184	1592	29	5	39	_
175	Texas	2433	1600	29	4	29	-
175	Texas	2690	1593	13	12	73	*
175	Texas	2871	1599	141	37	95	Attorney
175	Texas	3025	1605	119	32	96	general
175	Texas	332	1604	86	31	96	Texas
175	Texas	371	1647	152	38	96	Secretary
175	Texas	535	1651	33	29	93	of
175	Texas	581	1653	101	31	90	State’s
175	Texas	695	1656	105	31	95	Office
175	Texas	938	1678	28	5	47	_
175	Texas	1186	1686	29	5	34	_
175	Texas	1435	1693	29	5	31	-
175	Texas	1678	1686	40	34	79	(y)
175	Texas	1933	1708	29	5	46	_
175	Texas	2181	1715	29	5	15	-
175	Texas	2430	1723	29	5	35	-
175	Texas	2673	1716	39	33	93	(z)
175	Texas	2867	1722	60	33	96	(aa)
175	Texas	370	1689	80	30	96	State
175	Texas	465	1691	94	31	96	Ethics
175	Texas	572	1694	144	39	96	Advisory
175	Texas	406	1728	199	45	96	Commission
175	Utah	935	1763	29	4	26	_
175	Utah	1184	1770	28	4	32	_
175	Utah	1428	1759	33	41	6	-_
175	Utah	1681	1785	29	4	26	_
175	Utah	1930	1792	29	5	47	_
175	Utah	2179	1800	29	5	24	-
175	Utah	2427	1807	30	5	13	-
175	Utah	2676	1815	29	5	23	-
175	Utah	2865	1807	141	37	96	Attorney
175	Utah	3019	1812	127	35	96	general,
175	Utah	3161	1822	112	30	96	county
175	Utah	2864	1851	137	34	96	attorney
175	Utah	3013	1851	33	29	96	of
175	Utah	3059	1852	114	33	93	district
175	Utah	3185	1861	41	25	91	at-
175	Utah	2863	1892	104	34	90	torney
175	Utah	324	1895	79	31	96	Utah
175	Utah	362	1939	35	28	96	Lt.
175	Utah	412	1940	175	32	27	Governor's
175	Utah	600	1945	106	30	96	Office
175	Utah	930	1969	29	5	19	_
175	Vermont	1178	1976	29	5	0	_
175	Vermont	1426	1984	29	4	28	_
175	Vermont	1675	1991	29	5	40	—
175	Vermont	1924	1998	29	5	39	—
175	Vermont	2169	1981	33	42	33	~—
175	Vermont	2422	2014	28	4	50	_
175	Vermont	2670	2022	29	4	51	_
175	Vermont	320	2022	140	31	96	Vermont
175	Vermont	358	2063	152	39	96	Secretary
175	Vermont	522	2067	34	29	96	of
175	Vermont	569	2069	102	30	0	State's
175	Vermont	684	2071	105	31	96	Office
175	Vermont	922	2072	33	45	29	~_
175	Virginia	1171	2078	33	45	43	—_
175	Virginia	1423	2109	29	4	42	-
175	Virginia	1672	2116	29	5	20	_
175	Virginia	1921	2123	29	5	15	—
175	Virginia	2169	2131	29	5	56	~
175	Virginia	2418	2139	29	4	58	_
175	Virginia	2666	2146	29	5	70	_
175	Virginia	2854	2137	63	34	96	(bb)
175	Virginia	315	2145	130	37	96	Virginia
175	Virginia	353	2188	153	39	96	Secretary
175	Virginia	518	2192	33	29	96	of
175	_footer	390	2231	280	35	46	Commonwealth's
175	_footer	684	2239	106	31	96	Office
175	_footer	920	2261	28	5	44	~
175	_footer	1169	2269	28	4	11	—
175	_footer	1419	2275	28	5	29	-
175	_footer	1652	2267	57	33	95	(cc)
175	_footer	1916	2290	29	5	33	_
175	_footer	2164	2298	29	4	15	—
175	_footer	2413	2305	29	5	24	-
175	_footer	2849	2303	63	34	96	(dd)
176	_header	6	612	97	281	0	3]B00*)
176	Washington	250	913	32	97	35	0661
176	_header	249	789	32	107	3	4OOg
176	_header	249	685	32	91	0	271G
176	_header	249	512	33	161	35	TADOD
176	_header	250	399	31	70	21	89T
176	_header	1629	366	103	27	96	TABLE
176	_header	1747	366	33	27	95	31
176	_header	1796	363	186	35	96	(continued)
176	_header	1258	408	190	28	95	LOBBYING:
176	_header	1460	407	238	29	95	COMPLIANCE
176	_header	1711	407	214	28	96	AUTHORITY
176	_header	1937	407	47	27	96	OF
176	_header	1998	407	167	28	96	SELECTED
176	_header	2178	406	176	28	96	AGENCIES
176	_header	1621	450	51	32	96	(As
176	_header	1683	447	33	30	96	of
176	_header	1728	450	126	33	96	January
176	_header	1867	450	25	31	96	1,
176	_header	1905	449	85	33	95	1990)
176	_header	1846	576	121	32	96	Agency
176	_header	1981	575	60	27	95	Has
176	_header	2053	572	157	35	96	Authority
176	_header	2223	576	39	26	96	to:
176	_header	2365	628	129	33	96	Request
176	_header	2505	625	97	30	96	Other
176	_header	2614	625	125	29	96	Official
176	_header	2866	637	24	29	89	if
176	_header	2902	639	121	34	95	Agency
176	_header	3035	639	119	27	96	Cannot
176	_header	3167	637	117	29	95	Initiate
176	_header	1878	673	110	47	90	Impose
176	_header	2325	665	365	54	56	___toProsecuteon
176	_header	2858	679	194	29	95	Prosecution
176	_header	3065	678	46	30	95	for
176	_header	3123	678	169	30	95	Violations
176	_header	1370	719	125	42	96	Conduct
176	_header	1630	719	108	43	96	Impose
176	_header	1823	718	213	43	93	Administrative
176	_header	2150	722	58	29	96	File
176	_header	2850	730	42	19	94	on
176	_header	2906	722	39	28	94	Its
176	_header	2956	722	77	28	96	Own
176	_header	3045	720	162	34	95	Violation,
176	_header	3220	720	77	29	95	Who
176	_header	854	762	162	43	95	Subpoena
176	_header	1102	765	162	36	78	Subpoena
176	_header	1326	765	213	29	78	Administrative
176	_header	1574	764	214	30	93	Administrative
176	_header	1862	760	134	43	96	Penalties
176	_header	2076	763	207	35	86	Independent
176	_header	2338	763	179	35	86	Mandatory
176	_header	2567	763	219	34	91	Discretionary
176	_header	2880	764	81	27	96	Does
176	_header	2975	764	80	27	96	Have
176	_header	3067	762	157	35	96	Authority
176	_header	3237	765	32	26	96	to
176	_header	314	803	316	44	75	JurisdictionAgency
176	_header	855	804	164	42	96	Witnesses
176	_header	1119	806	130	30	96	Records
176	_header	1369	803	133	43	96	Hearings
176	_header	1645	802	77	42	96	Fines
176	_header	1858	808	117	27	0	Amount
176	_header	1986	807	17	29	0	$
176	_header	2065	807	92	27	75	Court
176	_header	2169	806	124	28	96	Actions
176	_header	2388	801	81	42	95	Basis
176	_header	2637	800	81	42	95	Basis
176	_header	2991	805	167	28	91	Prosecute:
176	Washington	314	932	191	35	95	Washington
176	Washington	353	976	56	27	96	WA
176	Washington	422	974	80	29	96	State
176	Washington	516	973	101	30	96	Public
176	Washington	394	1013	169	30	96	Disclosure
176	Washington	575	1014	200	29	96	Commission
176	Washington	929	1016	12	12	76	*
176	Washington	1176	1008	15	44	64	id
176	Washington	1426	1016	12	11	88	*
176	Washington	1667	1029	29	4	55	-
176	Washington	1901	1014	58	32	96	(ee)
176	Washington	2160	1007	33	44	0	_-
176	Washington	2414	1028	28	4	4	-
176	Washington	2671	1014	12	12	65	*
176	West Virginia	315	1101	77	27	96	West
176	West Virginia	404	1098	129	36	95	Virginia
176	West Virginia	354	1142	60	27	93	WV
176	West Virginia	429	1139	94	29	96	Ethics
176	West Virginia	536	1140	198	29	95	Commission
176	West Virginia	928	1141	13	12	80	*
176	West Virginia	1177	1141	12	12	90	*
176	West Virginia	1427	1141	12	12	90	*
176	West Virginia	1658	1138	47	33	96	(ff)
176	West Virginia	1901	1139	58	34	68	(ge)
176	West Virginia	2172	1140	13	12	59	*
176	West Virginia	2414	1153	28	4	42	_
176	West Virginia	2670	1138	12	12	92	*
176	Wisconsin	316	1223	166	30	96	Wisconsin
176	Wisconsin	354	1265	45	28	95	WI
176	Wisconsin	416	1264	79	29	96	State
176	Wisconsin	510	1262	94	30	96	Ethics
176	Wisconsin	620	1263	95	29	96	Board
176	Wisconsin	929	1265	12	12	87	*
176	Wisconsin	1177	1264	12	13	91	*
176	Wisconsin	1426	1264	12	12	87	*
176	Wisconsin	1675	1264	12	12	86	*
176	Wisconsin	1916	1277	29	4	44	_
176	Wisconsin	2165	1277	28	4	21	-
176	Wisconsin	2414	1276	28	4	72	=
176	Wisconsin	2671	1262	12	12	91	*
176	Wyoming	316	1348	153	35	95	Wyoming
176	Wyoming	357	1388	169	37	96	Legislative
176	Wyoming	540	1390	117	28	96	Service
176	Wyoming	670	1388	105	30	96	Office
176	Wyoming	921	1404	29	4	41	_
176	Wyoming	1169	1404	29	4	48	-
176	Wyoming	1419	1404	28	4	4	—
176	Wyoming	1667	1403	29	4	29	_
176	Wyoming	1911	1403	39	4	40	—
176	Wyoming	2165	1403	28	4	27	_
176	Wyoming	2414	1402	29	4	34	—
176	Wyoming	2646	1385	62	33	94	(hh)
176	District of Columbia	317	1473	120	29	96	District
176	District of Columbia	449	1472	33	29	95	of
176	District of Columbia	494	1472	159	29	95	Columbia
176	District of Columbia	355	1512	104	31	96	Office
176	District of Columbia	471	1512	33	30	94	of
176	District of Columbia	517	1513	164	35	95	Campaign
176	District of Columbia	396	1556	124	28	96	Finance
176	District of Columbia	929	1556	12	12	89	*
176	District of Columbia	1177	1556	13	12	67	*
176	District of Columbia	1427	1556	11	12	69	*
176	District of Columbia	1662	1546	39	46	90	(ii)
176	District of Columbia	1916	1569	29	4	45	_
176	District of Columbia	2165	1569	28	3	6	—
176	District of Columbia	2414	1568	28	4	39	-
176	District of Columbia	2671	1554	12	12	21	*
176	District of Columbia	2851	1552	42	34	71	(i)
176	District of Columbia	316	1639	99	35	96	Virgin
176	District of Columbia	429	1637	112	30	95	Islands
176	Alberta	357	1682	196	33	96	Department
176	District of Columbia	565	1679	33	29	96	of
176	Alberta	611	1681	112	31	96	Justice
176	District of Columbia	929	1682	13	11	26	,
176	District of Columbia	1178	1681	12	12	81	*
176	District of Columbia	1427	1681	12	12	81	*
176	Alberta	1667	1694	29	4	35	-
176	Alberta	1917	1694	28	4	59	-
176	District of Columbia	2173	1680	12	12	45	*
176	Alberta	2414	1693	28	4	7	-
176	Alberta	2663	1692	28	4	24	—
176	Alberta	318	1764	91	28	71	U.S.A.
176	Alberta	421	1761	139	36	95	(Federal)
176	Alberta	357	1803	114	30	96	Federal
176	Alberta	488	1803	131	30	94	Election
176	Alberta	633	1805	198	28	90	Commission
176	Alberta	903	1806	65	26	32	—_N.A.
176	Alberta	1152	1805	65	27	60	N.A.
176	Alberta	1401	1805	65	26	89	N.A.
176	Alberta	1649	1805	66	26	89	N.A.
176	Alberta	1898	1805	65	26	70	N.A.
176	Alberta	2147	1805	65	25	88	N.A.
176	Alberta	2396	1804	65	26	78	N.A.
176	Alberta	2645	1804	64	26	92	N.A.
176	Alberta	316	1887	122	30	96	Alberta
176	Alberta	355	1928	86	31	96	Chief
176	Alberta	455	1928	142	30	95	Electoral
176	Alberta	611	1929	140	29	48	Officer's
176	British Columbia	394	1967	105	43	96	Office
176	British Columbia	903	1972	66	27	81	N.A.
176	British Columbia	1152	1972	65	27	63	N.A.
176	British Columbia	1401	1972	65	26	79	N.A.
176	British Columbia	1650	1972	65	26	87	N.A.
176	British Columbia	1898	1972	66	26	84	N.A.
176	British Columbia	2147	1971	65	26	66	N.A.
176	British Columbia	2396	1971	65	26	79	N.A.
176	Alberta	2644	1970	66	26	91	N.A.
176	British Columbia	320	2051	105	30	96	British
176	British Columbia	437	2051	160	30	95	Columbia
176	British Columbia	360	2092	147	30	95	Elections
176	British Columbia	522	2092	103	30	96	British
176	British Columbia	638	2093	159	29	95	Columbia
176	British Columbia	904	2096	65	26	83	N.A.
176	British Columbia	1153	2095	64	27	71	N.A.
176	British Columbia	1401	2096	66	26	80	N.A.
176	British Columbia	1650	2095	65	27	90	N.A.
176	British Columbia	1899	2095	65	26	78	N.A.
176	British Columbia	2147	2095	65	26	83	N.A.
176	British Columbia	2396	2094	65	26	80	N.A.
176	British Columbia	2645	2094	66	26	86	N.A.
176	Manitoba	317	2179	156	29	96	Manitoba
176	Manitoba	355	2219	86	30	96	Chief
176	Manitoba	456	2219	142	30	96	Electoral
176	Manitoba	612	2219	140	30	30	Officer's
176	Manitoba	765	2220	105	29	84	Office
176	Manitoba	904	2222	65	27	84	N.A.
176	Manitoba	1152	2222	65	27	89	N.A.
176	Manitoba	1401	2222	66	26	38	NA.
176	Manitoba	1650	2222	65	26	77	N.A.
176	Manitoba	1899	2221	65	26	86	N.A.
176	Manitoba	2148	2221	64	26	49	N.A.
176	Manitoba	2397	2220	65	26	76	N.A.
176	Manitoba	2645	2220	66	26	79	N.A.
177	Newfoundland	6	610	97	281	1	3]B00*)
177	Newfoundland	254	582	112	155	58	|
177	Nova Scotia	318	849	23	49	66	¢
177	Nova Scotia	308	896	31	157	46	|
177	Quebec	299	1153	32	54	10	BE
177	Saskatchewan	287	1267	39	135	87	i
177	_footer	277	1415	40	125	0	e
177	_footer	266	1678	31	42	13	&
177	_footer	264	1732	32	32	20	e
177	_footer	238	2051	31	89	51	5
177	_header	1747	211	103	31	96	TABLE
177	_header	1862	211	35	28	96	31
177	_header	1912	207	185	40	96	(continued)
177	_header	2427	251	37	36	0	fs
177	_header	2149	251	127	37	92	LECTED
177	_header	2288	251	137	38	91	AGENCI
177	_header	1552	259	8	19	62	+
177	_header	1573	249	238	33	95	COMPLIANCE
177	_header	1823	252	214	35	95	AUTHORITY
177	_header	2048	252	48	32	96	OF
177	_header	2108	256	37	32	96	SE
177	_header	1367	242	183	89	0	NOBBYING
177	_header	1729	296	51	37	96	(As
177	_header	1791	296	35	33	96	of
177	_header	1835	299	127	39	90	January
177	_header	1975	301	24	37	96	1,
177	_header	2013	300	85	42	94	1990)
177	_header	422	305	2976	202	40	eee
177	_header	2457	536	130	38	96	Request
177	_header	2598	544	97	34	96	Other
177	_header	2707	550	126	36	96	Official
177	_header	2958	578	25	31	82	if
177	_header	2993	582	122	42	96	Agency
177	_header	3127	590	118	36	96	Cannot
177	_header	3258	599	117	35	96	Initiate
177	_header	1968	555	110	47	86	impose
177	_header	2414	580	123	59	3	—__f0
177	_header	2556	580	149	59	88	Prosecut
177	_header	2559	582	24	55	28	Pi
177	_header	2580	595	170	42	59	Fosecute
177	_header	2752	606	19	32	18	on
177	_header	2834	640	26	5	52	_
177	_header	2947	622	193	39	96	Prosecution
177	_header	3154	634	46	30	96	for
177	Newfoundland	3212	635	168	47	95	Violations
177	_header	1460	568	124	46	96	Conduct
177	_header	1718	584	106	44	87	Impose
177	_header	1911	595	213	48	94	Administrative
177	_header	2237	618	59	31	96	File
177	Newfoundland	2937	671	41	21	94	on
177	Newfoundland	2992	667	39	29	91	Its
177	Newfoundland	3042	670	77	30	96	Own
177	Newfoundland	3132	675	161	40	96	Violation,
177	Newfoundland	3306	686	77	30	96	Who
177	_header	943	579	161	46	96	Subpoena
177	_header	1190	594	162	45	96	Subpoena
177	_header	1409	607	217	48	95	Administrative
177	_header	1656	622	218	48	92	Administrative
177	Newfoundland	1946	639	135	45	96	Penalties
177	Newfoundland	2160	652	208	47	90	Independent
177	Newfoundland	2422	668	180	51	96	Mandatory
177	Newfoundland	2650	682	221	54	96	Discretionary
177	Newfoundland	2963	706	82	31	96	Does
