report_period	filing_id	principal_name	principal_id	lobbyist_name	lobbyist_id	position_kind	bill_label_raw	bill_label_normalized	bill_class	bill_id	bill_title	position_description	num_primary_sponsors	sponsor_lawmaker_id	sponsor_lawmaker_name	sponsor_role	confidence
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 99	HB 99	bill	ocd-bill/9d2a8be5-ef93-427c-a5d9-e42677e8c47e	Exclude certain agricultural entities from insurance regulations	Exclude certain agricultural entities from insurance regulations	1	ocd-person/cdc9f705-514e-4445-ac17-9aeac8f67e97	Bob Peterson	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 105	HB 105	bill	ocd-bill/853db8db-9418-4e84-bab1-195bbb721443	Revise non-recourse litigation funding agreement regulations	Revise non-recourse litigation funding agreement regulations	2	ocd-person/ba95511f-3692-426c-bf85-c41ff737eeec	Jim Thomas	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 105	HB 105	bill	ocd-bill/853db8db-9418-4e84-bab1-195bbb721443	Revise non-recourse litigation funding agreement regulations	Revise non-recourse litigation funding agreement regulations	2	ocd-person/75257af6-5d83-4d3b-b127-744aaa377c9f	Meredith Craig	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 113	HB 113	bill	ocd-bill/e677d4ed-34bd-4a83-92c0-58b0d827980c	Regards annexation and financial disclosure forms, tax exemptions	Regards annexation and financial disclosure forms, tax exemptions	2	ocd-person/9d7cc971-9ed9-4918-b93f-39d41d35e565	Johnathan Newman	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 113	HB 113	bill	ocd-bill/e677d4ed-34bd-4a83-92c0-58b0d827980c	Regards annexation and financial disclosure forms, tax exemptions	Regards annexation and financial disclosure forms, tax exemptions	2	ocd-person/0c6a7bcf-e990-41a0-b59c-923f05771880	Adam C. Bird	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 121	HB 121	bill	ocd-bill/de184960-2a51-4131-8299-fd172dbf0642	Declare certain natural gas producers are not public utilities	Declare certain natural gas producers are not public utilities	1	ocd-person/f4e6c51a-89bd-4841-848b-b1097fd3fc9d	Brian Stewart	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 125	HB 125	bill	ocd-bill/ca340821-f435-48e9-bb0b-6084708fc1b3	Regards excused school absences for 4-H and FFA programs	Regards excused school absences for 4-H and FFA programs	2	ocd-person/c34a852a-71fc-4b21-a594-bc4a75b799c8	Rodney Creech	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 125	HB 125	bill	ocd-bill/ca340821-f435-48e9-bb0b-6084708fc1b3	Regards excused school absences for 4-H and FFA programs	Regards excused school absences for 4-H and FFA programs	2	ocd-person/7948afad-ec3c-4e4c-a073-305fb8cd1b21	Thomas Hall	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 170	HB 170	bill	ocd-bill/64e09568-b268-4f04-95a0-aa78a46d8884	Establish process to regulate carbon capture, storage technology	Establish process to regulate carbon capture, storage technology	2	ocd-person/cdc9f705-514e-4445-ac17-9aeac8f67e97	Bob Peterson	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 170	HB 170	bill	ocd-bill/64e09568-b268-4f04-95a0-aa78a46d8884	Establish process to regulate carbon capture, storage technology	Establish process to regulate carbon capture, storage technology	2	ocd-person/062b9622-c2fa-4af2-bbea-704f0450dd47	Monica Robb Blasdel	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 184	HB 184	bill	ocd-bill/56bb29ea-bc1d-43f0-9489-068a8dea6cc0	Prescribe limitations on intercollegiate athlete contracts	Prescribe limitations on intercollegiate athlete contracts	2	ocd-person/09c752d1-59eb-4f43-b401-5092d801f4c1	Ty D. Mathews	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 184	HB 184	bill	ocd-bill/56bb29ea-bc1d-43f0-9489-068a8dea6cc0	Prescribe limitations on intercollegiate athlete contracts	Prescribe limitations on intercollegiate athlete contracts	2	ocd-person/f4e6c51a-89bd-4841-848b-b1097fd3fc9d	Brian Stewart	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 199	HB 199	bill	ocd-bill/28067a55-a303-4e8a-bc5d-613c29239174	Revise law governing all-purpose vehicles, other utility vehicles	Revise law governing all-purpose vehicles, other utility vehicles	2	ocd-person/1e218942-95f6-43fe-b935-b19ab70fd5fc	Phil Plummer	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 199	HB 199	bill	ocd-bill/28067a55-a303-4e8a-bc5d-613c29239174	Revise law governing all-purpose vehicles, other utility vehicles	Revise law governing all-purpose vehicles, other utility vehicles	2	ocd-person/cefb7a31-f46c-4145-9f38-901be3b70e60	Kevin D. Miller	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 210	HB 210	bill	ocd-bill/749394e8-343e-4fbe-916f-edb7a6a64ad5	Regards the sale of used catalytic converters	Regards the sale of used catalytic converters	2	ocd-person/1e218942-95f6-43fe-b935-b19ab70fd5fc	Phil Plummer	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 210	HB 210	bill	ocd-bill/749394e8-343e-4fbe-916f-edb7a6a64ad5	Regards the sale of used catalytic converters	Regards the sale of used catalytic converters	2	ocd-person/4cece9f3-e252-438b-8255-a2150a4ed599	Bill Roemer	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 298	HB 298	bill	ocd-bill/3455944e-055b-4cc8-98aa-9479f4b6948b	Legalize, tax internet gambling; make other Gambling Law changes	Legalize, tax internet gambling; make other Gambling Law changes	2	ocd-person/e4f9416c-1043-4737-899e-31410e94af1d	Marilyn John	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 298	HB 298	bill	ocd-bill/3455944e-055b-4cc8-98aa-9479f4b6948b	Legalize, tax internet gambling; make other Gambling Law changes	Legalize, tax internet gambling; make other Gambling Law changes	2	ocd-person/f4e6c51a-89bd-4841-848b-b1097fd3fc9d	Brian Stewart	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 301	HB 301	bill	ocd-bill/6f1bc148-98bb-4d6e-b210-5e561814df53	Enact the Digital Fair Repair Act	Enact the Digital Fair Repair Act	1	ocd-person/b04e2962-e7c6-46b8-9a99-d7a6d3a32717	Adam Mathews	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 406	HB 406	bill	ocd-bill/1d6312b4-c365-420c-a19e-efaed20bc142	Enact the Farm-to-Consumer Access to Raw Milk Act	Enact the Farm-to-Consumer Access to Raw Milk Act	2	ocd-person/1dcb1bfa-861d-4d16-8d7d-02364e1b4def	Levi Dean	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 406	HB 406	bill	ocd-bill/1d6312b4-c365-420c-a19e-efaed20bc142	Enact the Farm-to-Consumer Access to Raw Milk Act	Enact the Farm-to-Consumer Access to Raw Milk Act	2	ocd-person/97821235-4116-44d1-b58b-acf822bbdc58	Kellie Deeter	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 434	HB 434	bill	ocd-bill/b29324ad-92f5-446f-87b1-52bcf6d20ee4	Exempt military driver's license applicants from driver's ed	Exempt military driver's license applicants from driver's ed	2	ocd-person/1895e223-ba42-4e25-8cd0-915ca5cc2829	Brian Lampton	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 434	HB 434	bill	ocd-bill/b29324ad-92f5-446f-87b1-52bcf6d20ee4	Exempt military driver's license applicants from driver's ed	Exempt military driver's license applicants from driver's ed	2	ocd-person/550986e6-b595-4fa8-9424-8e09327cf060	Bernard Willis	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 575	HB 575	bill	ocd-bill/9472fe4c-1201-4833-8394-404868aaeaa9	Revise property taxation of farmland	Revise property taxation of farmland	2	ocd-person/cdc9f705-514e-4445-ac17-9aeac8f67e97	Bob Peterson	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 575	HB 575	bill	ocd-bill/9472fe4c-1201-4833-8394-404868aaeaa9	Revise property taxation of farmland	Revise property taxation of farmland	2	ocd-person/170299dd-f2e4-463e-8b8b-ea3b75946120	David Thomas	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 630	HB 630	bill	ocd-bill/40efac9f-1d7f-4c6c-aea9-b7bbfec202ee	Regards police escorts for farm equipment, agricultural vehicles	Regards police escorts for farm equipment, agricultural vehicles	1	ocd-person/1dcb1bfa-861d-4d16-8d7d-02364e1b4def	Levi Dean	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 646	HB 646	bill	ocd-bill/aa610bc3-6d93-4803-bd43-66ac5df64c05	Create the Data Center Study Commission	Create the Data Center Study Commission	2	ocd-person/97821235-4116-44d1-b58b-acf822bbdc58	Kellie Deeter	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 646	HB 646	bill	ocd-bill/aa610bc3-6d93-4803-bd43-66ac5df64c05	Create the Data Center Study Commission	Create the Data Center Study Commission	2	ocd-person/04e3c98a-4ede-4501-b914-4fa13fbad194	Gary Click	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 672	HB 672	bill	ocd-bill/14e8a0da-ec38-4b02-ac37-6a511b5ac2a1	Exempt a vehicle towing farm machinery from vehicle size limits	Exempt a vehicle towing farm machinery from vehicle size limits	2	ocd-person/cdc9f705-514e-4445-ac17-9aeac8f67e97	Bob Peterson	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 672	HB 672	bill	ocd-bill/14e8a0da-ec38-4b02-ac37-6a511b5ac2a1	Exempt a vehicle towing farm machinery from vehicle size limits	Exempt a vehicle towing farm machinery from vehicle size limits	2	ocd-person/73e72147-0d40-4478-bbf6-3419f0e00b46	Roy Klopfenstein	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 695	HB 695	bill	ocd-bill/97d82393-968c-4439-b71f-9a55fb982316	Prohibit nondisclosure agreements for certain local officials	Prohibit nondisclosure agreements for certain local officials	2	ocd-person/f4e6c51a-89bd-4841-848b-b1097fd3fc9d	Brian Stewart	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 695	HB 695	bill	ocd-bill/97d82393-968c-4439-b71f-9a55fb982316	Prohibit nondisclosure agreements for certain local officials	Prohibit nondisclosure agreements for certain local officials	2	ocd-person/0c6a7bcf-e990-41a0-b59c-923f05771880	Adam C. Bird	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 706	HB 706	bill	ocd-bill/7f8d1427-78ba-468d-aafd-d819671b3b2a	Impose certain minimum requirements on data center customers	Impose certain minimum requirements on data center customers	2	ocd-person/170299dd-f2e4-463e-8b8b-ea3b75946120	David Thomas	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 706	HB 706	bill	ocd-bill/7f8d1427-78ba-468d-aafd-d819671b3b2a	Impose certain minimum requirements on data center customers	Impose certain minimum requirements on data center customers	2	ocd-person/18864718-3e48-4236-9afb-b1a61e4c52e2	Tristan Rader	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 733	HB 733	bill	ocd-bill/bf92f5be-ac44-49ca-b17c-53eebdb90e00	Include maple syrup, maple product production to agriculture law	Include maple syrup, maple product production to agriculture law	2	ocd-person/170299dd-f2e4-463e-8b8b-ea3b75946120	David Thomas	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 733	HB 733	bill	ocd-bill/bf92f5be-ac44-49ca-b17c-53eebdb90e00	Include maple syrup, maple product production to agriculture law	Include maple syrup, maple product production to agriculture law	2	ocd-person/5b3a7d10-e745-4985-ade9-d7fff6ae6af4	Sarah Fowler Arthur	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 773	HB 773	bill	ocd-bill/c3ba1e6e-8c58-4df9-b1cc-f30fbe808497	Require E15 fuel at turnpike facilities; biodiesel fuel study	Require E15 fuel at turnpike facilities; biodiesel fuel study	2	ocd-person/73e72147-0d40-4478-bbf6-3419f0e00b46	Roy Klopfenstein	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	HB 773	HB 773	bill	ocd-bill/c3ba1e6e-8c58-4df9-b1cc-f30fbe808497	Require E15 fuel at turnpike facilities; biodiesel fuel study	Require E15 fuel at turnpike facilities; biodiesel fuel study	2	ocd-person/1e52d1da-3e5c-442e-a460-d63b62709edf	Josh Williams	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	SB 2	SB 2	bill	ocd-bill/3ca8268d-7085-44b8-b1db-07c4dee58f20	Increase power generation; improve Ohio’s electric grid	Increase power generation; improve Ohio's electric grid	1	ocd-person/10733ff7-ee19-4e86-9b5e-65619ddbf7bf	Bill Reineke	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	SB 10	SB 10	bill	ocd-bill/374030b6-309e-4737-b24d-a8010b6562d1	Revise non-recourse litigation funding agreement regulations	Revise non-recourse litigation funding agreement regulations	2	ocd-person/445d3fc7-d9a5-48d8-8869-f023aa274ae7	George F. Lang	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	SB 10	SB 10	bill	ocd-bill/374030b6-309e-4737-b24d-a8010b6562d1	Revise non-recourse litigation funding agreement regulations	Revise non-recourse litigation funding agreement regulations	2	ocd-person/26444e7e-72b2-4838-bc24-31899c90d504	Steve Wilson	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	SB 60	SB 60	bill	ocd-bill/833102ad-a867-4dee-a41a-e3942eabf8da	Establish veterinarian telehealth visit requirements, procedures	Establish veterinarian telehealth visit requirements, procedures	2	ocd-person/b21d9dcd-21e9-4071-936d-f89fc5d8f643	Stephen A. Huffman	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	SB 60	SB 60	bill	ocd-bill/833102ad-a867-4dee-a41a-e3942eabf8da	Establish veterinarian telehealth visit requirements, procedures	Establish veterinarian telehealth visit requirements, procedures	2	ocd-person/bb1ae016-cdfe-48aa-8bc5-9e3636e430f3	Shane Wilkin	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	SB 88	SB 88	bill	ocd-bill/4cc9b08c-3b2e-4858-bb03-805c84e0fcba	Enact the Ohio Property Protection Act	Enact the Ohio Property Protection Act	1	ocd-person/57300c34-0e2d-4e85-bdce-c4fb8c781541	Terry Johnson	primary	direct
2026-01-01..2026-04-30	20260528LUPA1514598	Ohio Farm Bureau Federation, Inc.	org-ohio-farm-bureau-federation-inc	Bradley Bales	person-bradley-bales	bill_referenced	SB 100	SB 100	bill	ocd-bill/67745d86-c779-400a-8b48-6b0c6c13e9a2	Exclude certain agricultural entities from insurance regulations	Exclude certain agricultural entities from insurance regulations	1	ocd-person/0e44b586-f6a4-44ee-b6b7-37fa8dc2e8cd	Susan Manchester	primary	direct
